phase,mag
0.0,0.6783608661109042
0.001,0.6894070577463219
0.002,0.7002952964436613
0.003,0.7110134993900984
0.004,0.7215495837728089
0.005,0.7318914667789711
0.006,0.742027065595759
0.007,0.7519442974103525
0.008,0.7616310794099298
0.009000000000000001,0.7710753287816627
0.01,0.7802649627127309
0.011,0.7891878983903131
0.012,0.7978320530015812
0.013000000000000001,0.8061853437337156
0.014,0.8142356877738944
0.015,0.8219710023092894
0.016,0.8293792045270838
0.017,0.8364482116144487
0.018000000000000002,0.8431659407585625
0.019,0.8495203091466053
0.02,0.8554992339657496
0.021,0.8610906324031754
0.022,0.8662824216460565
0.023,0.8710625188815732
0.024,0.8754188412968993
0.025,0.8793393060779182
0.026000000000000002,0.8864487341359147
0.027,0.8905314345986509
0.028,0.8900782402982574
0.029,0.8884045818712073
0.03,0.8878015021027578
0.031,0.8850991185623883
0.032,0.8833550966987334
0.033,0.8826110066668449
0.034,0.8818596480881293
0.035,0.8802951870510805
0.036000000000000004,0.8788716388244897
0.037,0.8770315461513803
0.038,0.874097183458775
0.039,0.8701662298607135
0.04,0.8661492434029027
0.041,0.8638586289395087
0.042,0.8628167744132942
0.043000000000000003,0.8621269378815206
0.044,0.8606909236902585
0.045,0.8591861557033056
0.046,0.8576142571453607
0.047,0.8562426937529508
0.048,0.8547970119790801
0.049,0.8528349419327027
0.05,0.8499832698388149
0.051000000000000004,0.8455122985295764
0.052000000000000005,0.839628366757996
0.053,0.8345431592331076
0.054,0.8294634024483034
0.055,0.8245868634561493
0.056,0.8215760841524229
0.057,0.8181371693573765
0.058,0.8139737555287845
0.059000000000000004,0.8111074919656538
0.06,0.8042198659247661
0.061,0.7983034767031241
0.062,0.7956286692177572
0.063,0.7914880199434335
0.064,0.7873539071821329
0.065,0.7831293401997272
0.066,0.7790572792888244
0.067,0.7757164213938557
0.068,0.7718999841789683
0.069,0.7674749883362373
0.07,0.76334707947457
0.07100000000000001,0.7592012969876232
0.07200000000000001,0.755561043849505
0.073,0.7522272783880968
0.074,0.7505528404377193
0.075,0.7487670000732272
0.076,0.7460096459863707
0.077,0.7418001294517385
0.078,0.737956243114691
0.079,0.7355626320770425
0.08,0.7338208970050094
0.081,0.7321338107190518
0.082,0.7324678073582329
0.083,0.7343263388554193
0.084,0.7379312788825733
0.085,0.7423199575338671
0.08600000000000001,0.7468173951712084
0.08700000000000001,0.7504007281945879
0.088,0.7533570621708323
0.089,0.7582513192221951
0.09,0.7649987081623718
0.091,0.7715677397124919
0.092,0.7766621989558498
0.093,0.7804005013513597
0.094,0.7832900541095186
0.095,0.7861555683505046
0.096,0.7889057227125261
0.097,0.7915326297277416
0.098,0.7939142685144844
0.099,0.7957118692284013
0.1,0.7965301497071745
0.101,0.7967558725560214
0.10200000000000001,0.7971252685595713
0.10300000000000001,0.8004498315828747
0.10400000000000001,0.8051894347651156
0.105,0.8093609059297664
0.106,0.8133949619519939
0.107,0.8158851864722436
0.108,0.8178282631864573
0.109,0.8210936331652136
0.11,0.8241518067799563
0.111,0.8310441392413932
0.112,0.836644208180848
0.113,0.8386685200880899
0.114,0.8405446987218095
0.115,0.8420375341737367
0.116,0.8437575811152997
0.117,0.8455682626403634
0.11800000000000001,0.8477120299536762
0.11900000000000001,0.8497556642162181
0.12,0.8513961734506671
0.121,0.8517449645267622
0.122,0.8521060275639893
0.123,0.8503791602889461
0.124,0.8489707414324833
0.125,0.8481714851957489
0.126,0.8480511204871689
0.127,0.8481083937926182
0.128,0.8484417669001895
0.129,0.8483047767519682
0.13,0.8485603471608056
0.131,0.8494875167529434
0.132,0.8512556897788836
0.133,0.8530610815221478
0.134,0.8543895265579463
0.135,0.8541737650311069
0.136,0.8530306224128479
0.137,0.8520517811817496
0.138,0.8515329772648697
0.139,0.8514653122479239
0.14,0.8527087098809792
0.14100000000000001,0.8536248341786019
0.14200000000000002,0.8550561490995768
0.14300000000000002,0.8578430786913943
0.14400000000000002,0.8616730434156615
0.145,0.8667049555589209
0.146,0.8730471822031735
0.147,0.8796274789888807
0.148,0.8858910367798846
0.149,0.8914072544347251
0.15,0.8955548562644777
0.151,0.9000263859638367
0.152,0.9052110882432457
0.153,0.9108444866874054
0.154,0.9145119272627735
0.155,0.9160626246145807
0.156,0.9169728638897112
0.157,0.9168289740238986
0.158,0.9154031614204861
0.159,0.9145213161539456
0.16,0.9129225512221503
0.161,0.9100621597148681
0.162,0.9075593887416347
0.163,0.9051893373414973
0.164,0.9032277796366834
0.165,0.9006360449363087
0.166,0.8989757596723166
0.167,0.8971872500100684
0.168,0.8956671812050384
0.169,0.8950738394304917
0.17,0.8955524992518733
0.171,0.8964844280888353
0.17200000000000001,0.8980080194966839
