phase,mag
0.0,0.9909270598643433
0.001,0.989649032083742
0.002,0.9889875505754947
0.003,0.988918288906211
0.004,0.9894169206424982
0.005,0.9904591193509592
0.006,0.9920205585982074
0.007,0.9940769119508469
0.008,0.9966038529754887
0.009000000000000001,0.9995770552387365
0.01,1.0029721923072037
0.011,1.0067649377474905
0.012,1.010930965126208
0.013000000000000001,1.0154459480099656
0.014,1.0202855599653695
0.015,1.025425474559025
0.016,1.030841365357546
0.017,1.0365089059275336
0.018000000000000002,1.0424037698355983
0.019,1.0485016306483488
0.02,1.0547781619323902
0.021,1.0612090372543324
0.022,1.067769930180781
0.023,1.0744365142783459
0.024,1.0811844631136325
0.025,1.0879894502515108
0.026000000000000002,1.0974704168633957
0.027,1.1039662133026062
0.028,1.1090815093723316
0.029,1.1145209111114276
0.03,1.122389662220493
0.031,1.1292572117466764
0.032,1.1349470533043475
0.033,1.1402134428875663
0.034,1.1460910696045965
0.035,1.153154550512921
0.036000000000000004,1.1587816740795767
0.037,1.1631180051344514
0.038,1.167448145185628
0.039,1.1726067521331618
0.04,1.17771032828827
0.041,1.1829106857555884
0.042,1.1864323934663057
0.043000000000000003,1.1871870429927558
0.044,1.187744257036939
0.045,1.188291064414533
0.046,1.1884797486156509
0.047,1.1903419826209771
0.048,1.1893492941084822
0.049,1.187892727080429
0.05,1.1863717273849135
0.051000000000000004,1.184447946440179
0.052000000000000005,1.1856892003587665
0.053,1.1876701828547107
0.054,1.189750888468201
0.055,1.1932212251439118
0.056,1.1957295682669133
0.057,1.196781804394392
0.058,1.1979712651422572
0.059000000000000004,1.198571891324297
0.06,1.1971108436862166
0.061,1.1939531319443757
0.062,1.1906047044736274
0.063,1.189072196687906
0.064,1.18879457030111
0.065,1.1903277407579538
0.066,1.1923089570382819
0.067,1.193586859039413
0.068,1.1944735283162868
0.069,1.1948154541012777
0.07,1.1970600932411144
0.07100000000000001,1.2003845505317507
0.07200000000000001,1.2031941850683834
0.073,1.2067633909222175
0.074,1.2121007927936716
0.075,1.2159684651537266
0.076,1.220166720339784
0.077,1.225108513275405
0.078,1.2288466156467441
0.079,1.2327983757405658
0.08,1.237459498913822
0.081,1.2408644948008731
0.082,1.24435428468928
0.083,1.2487330909871173
0.084,1.2521683254746465
0.085,1.2547357758103983
0.08600000000000001,1.2567910086224063
0.08700000000000001,1.259794107154504
0.088,1.2633382142221026
0.089,1.2652435101433648
0.09,1.2665556690714015
0.091,1.267170786081573
0.092,1.2666902282444832
0.093,1.2653031275287119
0.094,1.2641276992249157
0.095,1.263686683820855
0.096,1.2639906823441454
0.097,1.2634855672314345
0.098,1.2612361058563322
0.099,1.2610932892403697
0.1,1.2609051739660049
0.101,1.2603532204558054
0.10200000000000001,1.2591689996582422
0.10300000000000001,1.2568682392059707
0.10400000000000001,1.2532302648977705
0.105,1.2498642989727324
0.106,1.245461211362583
0.107,1.240566803305886
0.108,1.2361425221002216
0.109,1.2302859760257434
0.11,1.2235210520098505
0.111,1.217065446266808
0.112,1.2121761320370872
0.113,1.2080764978016951
0.114,1.2036232691053999
0.115,1.1977355198893562
0.116,1.1894322403043243
0.117,1.1816859548694925
0.11800000000000001,1.1753759851268886
0.11900000000000001,1.169925957156083
0.12,1.1655300720097121
0.121,1.1616962909845159
0.122,1.1583716068754948
0.123,1.1563280612121942
0.124,1.1549423514002986
0.125,1.1505617541572783
0.126,1.147034699953852
0.127,1.1415294604164015
0.128,1.133729620326134
0.129,1.1262711481655483
0.13,1.1187073189417547
0.131,1.1101551737800157
0.132,1.1017173882639824
0.133,1.0937073368284578
0.134,1.0861279427858472
0.135,1.0809613245265342
0.136,1.0758673467803423
0.137,1.0716436677088172
0.138,1.0649341964686063
0.139,1.0593268002495504
0.14,1.0504963747842648
0.14100000000000001,1.040856527711717
0.14200000000000002,1.031604256968926
0.14300000000000002,1.0220452082552145
0.14400000000000002,1.0132437668718528
0.145,1.005713244689691
0.146,0.9962690833532603
0.147,0.9816203453615179
0.148,0.9656841375536844
0.149,0.9495689218271028
0.15,0.9330639885042668
0.151,0.9165950228943033
0.152,0.899867917286925
0.153,0.8817097578409482
0.154,0.8612515267298743
0.155,0.8418041401319849
0.156,0.8234509820704069
0.157,0.8043813579411304
0.158,0.7839010745615781
0.159,0.7644627074601352
0.16,0.7431930230404724
0.161,0.7200325647312772
0.162,0.6979859748811373
0.163,0.6782409757354612
0.164,0.6610883408060831
0.165,0.6439668349084057
0.166,0.6273671722216468
0.167,0.6107353254635633
0.168,0.5917090458149458
0.169,0.5679591422698563
0.17,0.541220076631328
0.171,0.5146738102638921
0.17200000000000001,0.487234659759387
0.17300000000000001,0.46017985772516107
0.17400000000000002,0.4327714218209155
0.17500000000000002,0.40412799390048776
0.176,0.3767585994579925
0.177,0.3482855115151016
0.178,0.3179749814081932
0.179,0.2859063951651547
0.18,0.2565516698873219
0.181,0.22828862465697472
0.182,0.20097166213528128
0.183,0.17588524614013168
0.184,0.15165337003283402
0.185,0.12720022441609247
0.186,0.10199760634982762
0.187,0.07677649226115936
0.188,0.04631354129824743
0.189,0.013745456916058026
0.19,-0.02018144535543856
0.191,-0.050305411187465676
0.192,-0.08049660379137975
0.193,-0.11214471236199573
0.194,-0.14501760769294972
0.195,-0.17940909957955165
0.196,-0.21675132946365253
0.197,-0.25595827546252126
0.198,-0.29221275698854365
0.199,-0.3267067946131124
0.2,-0.36006495270951405
0.201,-0.391871667795239
0.202,-0.42243337127549435
0.203,-0.4520085036878793
0.20400000000000001,-0.47733041362988565
