phase,mag
0.0,-0.20521630690939613
0.001,-0.19684207384990102
0.002,-0.18890604256242902
0.003,-0.18139000930167462
0.004,-0.1742757703223318
0.005,-0.16754512187910034
0.006,-0.16117986022667
0.007,-0.1551617816197418
0.008,-0.14947268231300806
0.009000000000000001,-0.1440943585611627
0.01,-0.13900860661890416
0.011,-0.13419722274092608
0.012,-0.12964200318192423
0.013000000000000001,-0.12532474419659506
0.014,-0.1212272420396316
0.015,-0.11733129296573207
0.016,-0.11361869322959064
0.017,-0.11007123908590036
0.018000000000000002,-0.1066707267893601
0.019,-0.10339895259466474
0.02,-0.10023771275650863
0.021,-0.09716880352958775
0.022,-0.0941740211685963
0.023,-0.0912351619282298
0.024,-0.08833402206318615
0.025,-0.08545239782949518
0.026000000000000002,-0.08266061613917641
0.027,-0.08006546088242827
0.028,-0.07903445656129843
0.029,-0.0775875953432966
0.03,-0.07540018656685296
0.031,-0.07231706820212
0.032,-0.06834338220219548
0.033,-0.06383698399875096
0.034,-0.058444430783159695
0.035,-0.05313131663629124
0.036000000000000004,-0.04735397756441948
0.037,-0.04172298411427987
0.038,-0.0353762352651587
0.039,-0.028163483643260916
0.04,-0.020853074230182924
0.041,-0.015116610244825447
0.042,-0.010233054619570683
0.043000000000000003,-0.005213993122871748
0.044,-0.0009485287069007563
0.045,0.005378015912943712
0.046,0.01311772111179558
0.047,0.019791113205326914
0.048,0.025148031273008718
0.049,0.029034340436709077
0.05,0.03395777723696888
0.051000000000000004,0.04048563282272762
0.052000000000000005,0.046418090143628125
0.053,0.05200388603264775
0.054,0.057795757805130896
0.055,0.06394695880007502
0.056,0.07043412365163308
0.057,0.07705049506895731
0.058,0.08489120892894306
0.059000000000000004,0.09289674886735835
0.06,0.10064578128025889
0.061,0.1082595247752511
0.062,0.11628164900998533
0.063,0.12405109524491008
0.064,0.13103244726026664
0.065,0.13890395405412176
0.066,0.14709143781833128
0.067,0.15629733360466394
0.068,0.16383817879371834
0.069,0.16998379302256972
0.07,0.17670184085726953
0.07100000000000001,0.1838182390469665
0.07200000000000001,0.19191455957564135
0.073,0.19987626616384352
0.074,0.2063800895197294
0.075,0.21062779911651042
0.076,0.21509633378901039
0.077,0.21944833190897597
0.078,0.22290974530554866
0.079,0.22760761636142812
0.08,0.2316358134449487
0.081,0.23459212469964202
0.082,0.2377957668376978
0.083,0.24156300542832673
0.084,0.24542887665485982
0.085,0.24898563848724053
0.08600000000000001,0.25224202569825105
0.08700000000000001,0.25484526765042514
0.088,0.25786530908781674
0.089,0.26077702746457937
0.09,0.26304600134141115
0.091,0.26467146642704553
0.092,0.26630818730523087
0.093,0.2682893818314916
0.094,0.2706455818192345
0.095,0.2749922473128812
0.096,0.27678160002884883
0.097,0.277369643003871
0.098,0.27812790177419816
0.099,0.2799511587331361
0.1,0.28325288300174467
0.101,0.28640899303650835
0.10200000000000001,0.28949364995364535
0.10300000000000001,0.293498527063307
