phase,mag
0.0,0.3926359139310206
0.001,0.4080063073702763
0.002,0.42331338088362036
0.003,0.4385311648518857
0.004,0.45363368965591877
0.005,0.4685949856765582
0.006,0.48338908329464164
0.007,0.49799001289100586
0.008,0.5123718048464976
0.009000000000000001,0.5265084895419496
0.01,0.5403740973582005
0.011,0.553942658676098
0.012,0.5671882038764725
0.013000000000000001,0.5800847633401714
0.014,0.5926063674480273
0.015,0.6047270465808747
0.016,0.6164208311195676
0.017,0.6276617514449372
0.018000000000000002,0.6384238379378254
0.019,0.6486811209790665
0.02,0.6584076309495044
0.021,0.6675773982299764
0.022,0.6761644532013253
0.023,0.6841428262443859
0.024,0.6914865477399986
0.025,0.6981696480676455
0.026000000000000002,0.7041102922102754
0.027,0.7111551555820902
0.028,0.7179592557051655
0.029,0.7183557818159078
0.03,0.716549300602566
0.031,0.7144577663298661
0.032,0.7124985651833304
0.033,0.710486006222178
0.034,0.7078281197614531
0.035,0.7040105098668523
0.036000000000000004,0.6990572498723163
0.037,0.6920557430029426
0.038,0.6846831459538958
0.039,0.6785100177220704
0.04,0.6737778133965192
0.041,0.6702580419907531
0.042,0.6676345149028373
0.043000000000000003,0.6660375938884258
0.044,0.6626837341786814
0.045,0.6574334519892409
0.046,0.6515467634814813
0.047,0.6451189431759574
0.048,0.6382441161968808
0.049,0.6310484965021315
0.05,0.6236820220389488
0.051000000000000004,0.6162798656214368
0.052000000000000005,0.6089837682344257
0.053,0.6018702957064156
0.054,0.5948916931229251
0.055,0.5882682771796766
0.056,0.5833739747730312
0.057,0.5790954147333801
0.058,0.5752889443697097
0.059000000000000004,0.5717989104342088
0.06,0.5683653552420608
0.061,0.5649347797929831
0.062,0.5607126265435604
0.063,0.5559422421079001
0.064,0.5515013961450059
0.065,0.5479645066268595
0.066,0.545760089826683
0.067,0.5449857797940539
0.068,0.5464530300380959
0.069,0.5502848885013781
0.07,0.5539033904367654
0.07100000000000001,0.559322717387922
0.07200000000000001,0.5661608914526981
0.073,0.5739472638656624
0.074,0.5821552413973944
0.075,0.591387421296841
0.076,0.6009881853484957
0.077,0.6106486672867817
0.078,0.620173459582317
0.079,0.6293410086576929
0.08,0.6431309670729545
0.081,0.6582787549912067
0.082,0.6729522009778093
0.083,0.6866086656890061
0.084,0.6989887434591656
0.085,0.7103403090730156
0.08600000000000001,0.7210219415796187
0.08700000000000001,0.7307293603080293
0.088,0.7402557155258551
0.089,0.7498020050251294
0.09,0.758262586999505
0.091,0.7657578979636354
0.092,0.7736108159852679
0.093,0.7827280175020724
0.094,0.7926275038007192
0.095,0.8024086061932504
0.096,0.811350797643128
0.097,0.819180501875134
0.098,0.8254996124744167
0.099,0.8300906571159713
0.1,0.8343396566759087
0.101,0.8381483835637312
0.10200000000000001,0.84172712588076
0.10300000000000001,0.8454752640938893
0.10400000000000001,0.8487778234562606
0.105,0.8532034600619783
0.106,0.8568504615712458
0.107,0.8578196230904842
0.108,0.856397991915344
0.109,0.8526009385273723
0.11,0.846812820746547
0.111,0.8395928944658347
0.112,0.8313830741598762
0.113,0.8236418317996119
0.114,0.8158517331379079
0.115,0.80688343678451
0.116,0.7971908655146998
0.117,0.7930348869180974
0.11800000000000001,0.7915781047637218
0.11900000000000001,0.7908199551747851
0.12,0.7898253573796217
0.121,0.7886216029397994
0.122,0.7872322752617403
0.123,0.7856772495967144
0.124,0.7839508817399171
0.125,0.7824573984762082
0.126,0.7804490328710446
0.127,0.7782233935072793
0.128,0.7758943717704576
0.129,0.7734036480319306
0.13,0.7707398903683073
0.131,0.7678888608428154
0.132,0.7648334155052474
0.133,0.7615535043920431
0.134,0.7583249698210077
0.135,0.7551851909997602
0.136,0.7521642854583245
0.137,0.7494074826496663
0.138,0.7472644767127826
0.139,0.7464368855225947
0.14,0.7470827579589495
0.14100000000000001,0.7495246147385936
0.14200000000000002,0.7523117943944556
0.14300000000000002,0.7567408479808319
0.14400000000000002,0.7612660267229615
0.145,0.7655096300016155
0.146,0.769267230537598
0.147,0.7726270337887352
0.148,0.7762047967017197
0.149,0.7805788634540449
0.15,0.7863928038711225
0.151,0.7926102433446046
0.152,0.7993354510413275
0.153,0.8063316300459673
0.154,0.8125771011104902
0.155,0.8184994203031826
0.156,0.8219653873927163
0.157,0.8240195818981125
0.158,0.824567611250443
0.159,0.8240081212294764
0.16,0.8226179667135951
0.161,0.8204196284027072
0.162,0.8174684169431385
0.163,0.8138553529960808
0.164,0.8096714736768349
0.165,0.8063242908110667
0.166,0.8052184603914526
0.167,0.8064170388553693
0.168,0.8036856588573117
0.169,0.800178229803374
0.17,0.7965997986236413
0.171,0.7929341595279328
0.17200000000000001,0.7893192012221487
0.17300000000000001,0.7856487300353366
0.17400000000000002,0.7814912943826419
0.17500000000000002,0.7778303932837877
0.176,0.7746613259035597
0.177,0.7718756516872552
0.178,0.769460803103166
0.179,0.7674374888823513
0.18,0.7658556440536296
0.181,0.7647257280616914
0.182,0.764059727571499
0.183,0.7638711564683247
0.184,0.7641744185689774
0.185,0.7649639348964673
0.186,0.7657629366265324
0.187,0.7666997109728522
0.188,0.768158656835924
0.189,0.7709494901211937
0.19,0.7753023987030102
0.191,0.7797441436444457
0.192,0.7842804166636715
0.193,0.7909148696918229
0.194,0.7972428969748983
0.195,0.8031820505606914
0.196,0.8085916773530004
0.197,0.8137499896235569
0.198,0.8188772329426888
0.199,0.8239349898078431
0.2,0.8288856849319057
0.201,0.83361086719612
0.202,0.8378442632323679
0.203,0.8413097865482798
0.20400000000000001,0.8399618277513389
0.20500000000000002,0.8374168091851562
0.20600000000000002,0.8343331622502317
0.20700000000000002,0.830601314270807
0.20800000000000002,0.8262723414348072
0.209,0.8218371980248708
0.21,0.817837866170392
0.211,0.8143281145435649
0.212,0.8113606511118908
0.213,0.81082703289752
0.214,0.8097007494469713
0.215,0.8094861108688006
0.216,0.8101550970022662
0.217,0.8119129074740215
0.218,0.8153323637612244
0.219,0.8202385651753699
0.22,0.825339613117119
0.221,0.8305517169230052
0.222,0.8365291709508266
0.223,0.8436954290715654
0.224,0.8523139119984653
0.225,0.8625704738437152
0.226,0.8734722181879284
0.227,0.8848430681053807
0.228,0.8965125505969632
0.229,0.9083157965901398
0.23,0.9183973081361897
0.231,0.9263831299240479
0.232,0.9325836785644174
0.233,0.9382085723294856
0.234,0.9443195587078601
0.23500000000000001,0.9508024538947751
0.23600000000000002,0.9575718572266299
0.23700000000000002,0.9651305589221881
0.23800000000000002,0.9736343284597464
0.23900000000000002,0.9828374909884331
0.24,0.9921950121725855
0.241,1.0015632102496563
0.242,1.0084230504009826
0.243,1.0122265518161857
0.244,1.0162178354934255
0.245,1.0185285644337467
0.246,1.0194063586281121
0.247,1.019008985182838
0.248,1.0172610489137859
0.249,1.0139522965589405
0.25,1.0088693503289319
0.251,1.0021139765468101
0.252,0.9937637873067956
0.253,0.9837498235374986
0.254,0.9720706288178989
0.255,0.9632776575422383
0.256,0.9550127025667914
0.257,0.9469103401107771
0.258,0.9392759850457051
0.259,0.932280832637205
0.26,0.9254581766682516
0.261,0.9182451955567589
0.262,0.9124105279937561
0.263,0.9075237901307674
0.264,0.9013371118813664
0.265,0.8968399184738489
0.266,0.8928032107842755
0.267,0.8892586051711899
0.268,0.8877097447448749
0.269,0.8881191263440458
0.27,0.8901724039733414
0.271,0.8935691530190518
0.272,0.8959537571010576
0.273,0.8960313558556116
0.274,0.893478904912054
0.275,0.888291048458427
0.276,0.8813451495212821
0.277,0.8728103699631777
0.278,0.8628254110259005
0.279,0.8602530650249617
0.28,0.8557889858534233
0.281,0.8514166832473974
0.28200000000000003,0.8476714680142606
0.28300000000000003,0.8448667046694514
0.28400000000000003,0.8424681233154201
0.28500000000000003,0.839673386866582
0.28600000000000003,0.8368435165061642
0.28700000000000003,0.834441349079337
0.28800000000000003,0.8324871319735029
0.289,0.8308182180962014
0.29,0.8291010966867535
0.291,0.826415330952074
0.292,0.8214738244248342
0.293,0.8177623952455992
0.294,0.8164314062371961
0.295,0.8143274165272334
0.296,0.8131467092082677
0.297,0.8129547731153337
0.298,0.814268109973969
0.299,0.8172336858931425
0.3,0.821137592936054
0.301,0.8252944717552497
0.302,0.8303836334000337
0.303,0.8371278812181367
0.304,0.8449372048666297
0.305,0.8530833089906658
0.306,0.8614158349119345
0.307,0.8655207833174662
0.308,0.866609991782935
0.309,0.8704238560425805
0.31,0.8752493453430209
0.311,0.8814648249730803
0.312,0.8887831449183505
0.313,0.8963467797722636
0.314,0.9042894338588789
0.315,0.9121289497578466
0.316,0.9198693453225428
0.317,0.9275152617687388
0.318,0.935071963674583
0.319,0.9407114924066686
0.32,0.943544463301837
0.321,0.9432469093354464
0.322,0.9394781783937866
0.323,0.9343766143044141
0.324,0.9296543288381207
0.325,0.9257785528715997
0.326,0.9231494546670913
0.327,0.9217437622482061
0.328,0.9219231628301411
0.329,0.9240584000989737
0.33,0.9178920192098803
0.331,0.9110820426402525
0.332,0.9037023449257565
0.333,0.8962771781950383
0.334,0.8892205784662752
0.335,0.8835514326218044
0.336,0.8806054705860806
0.337,0.879954924388332
0.338,0.8796307249274856
0.339,0.8798324186940969
0.34,0.8810320116660881
0.341,0.8830881874179706
0.342,0.8853530938201931
0.343,0.8870368236228102
0.34400000000000003,0.8884562125873331
0.34500000000000003,0.8897508388432206
0.34600000000000003,0.8909742335318686
0.34700000000000003,0.8923481613073376
0.34800000000000003,0.8942793674964745
0.34900000000000003,0.8970686800418674
0.35000000000000003,0.8998967100500481
0.35100000000000003,0.9004020438411001
0.352,0.9001569942295249
0.353,0.898598975813039
0.354,0.8946609508069117
0.355,0.8897588362122835
0.356,0.8841640026648494
0.357,0.8776378439537152
0.358,0.874927044813909
0.359,0.8799274393858642
0.36,0.881759894273211
0.361,0.8816871117347038
0.362,0.8797238612787672
0.363,0.8783254679311769
0.364,0.878290996601725
0.365,0.8791453748002689
0.366,0.8784542642837276
0.367,0.8727309657688875
0.368,0.8627452209983515
0.369,0.8495546267510312
0.37,0.8369001038514066
0.371,0.8254870336433886
0.372,0.8152921025226478
0.373,0.8058570527780994
0.374,0.7972484451338433
0.375,0.7895759587757494
0.376,0.7829349733940104
0.377,0.7774217398414427
0.378,0.7730453065686784
0.379,0.7699167950995855
0.38,0.7681537570745416
0.381,0.7678738219812675
0.382,0.7691856964683627
0.383,0.7721907294776318
0.384,0.7771117332234213
0.385,0.7840934775342858
0.386,0.7923231812103868
0.387,0.8002341027709289
0.388,0.8075059647234359
0.389,0.8154194413649676
0.39,0.8236946128758541
0.391,0.8321631158430223
0.392,0.8414791017041041
0.393,0.8522319416532426
0.394,0.8642270246887818
0.395,0.8771537359971548
0.396,0.8908902565020975
0.397,0.9054657923382505
0.398,0.920781737305852
0.399,0.9361051398941127
0.4,0.9410150831334776
0.401,0.9434973245114987
0.402,0.948567006107417
0.403,0.9558010481260032
0.404,0.9651190527607695
0.405,0.9761221865587604
0.406,0.9872163438954444
0.40700000000000003,0.9983812819357754
0.40800000000000003,1.0100674172125002
0.40900000000000003,1.0222216548453018
0.41000000000000003,1.0292130099645218
0.41100000000000003,1.0350424224292196
0.41200000000000003,1.0400777880815784
0.41300000000000003,1.0452898291865398
0.41400000000000003,1.0490665897742313
0.41500000000000004,1.0490617847089942
0.41600000000000004,1.0491595055159684
0.417,1.048648350285223
0.418,1.0496337667713225
0.419,1.0527229271004497
0.42,1.0581698268635038
0.421,1.06287021598919
0.422,1.066319653021933
0.423,1.068386300292018
0.424,1.0694749097924154
0.425,1.0696021412999441
0.426,1.0638523330773202
0.427,1.0564853262944471
0.428,1.0484742621235512
0.429,1.040256800749631
0.43,1.0351944648807554
0.431,1.0305322880230021
0.432,1.0254717801873505
0.433,1.0200188766138314
0.434,1.0143875555687634
0.435,1.0089568365279749
0.436,1.0039322869788465
0.437,0.9993650374038802
0.438,0.9953102537504332
0.439,0.9918283318531975
0.44,0.9889848974341532
0.441,0.9868508061026167
0.442,0.9848571114517777
0.443,0.9818101122192013
0.444,0.9769160748546242
0.445,0.9706723927984102
0.446,0.9613732178974588
0.447,0.9512536350146281
0.448,0.9398690792464517
0.449,0.9264825693324237
0.45,0.9108415113776342
0.451,0.9033513240916424
0.452,0.8976713660002973
0.453,0.8917718987162371
0.454,0.8855300546182474
0.455,0.8788609599521289
0.456,0.8721510674038835
0.457,0.8656607992386312
0.458,0.8592795239966673
0.459,0.8523058490316375
0.46,0.8446785719097454
0.461,0.8373946829839123
0.462,0.83103842772866
0.463,0.8259491949553449
0.464,0.8215815349681383
0.465,0.8185023734152321
0.466,0.8216669045300076
0.467,0.8227562238865948
0.468,0.8203035752198025
0.46900000000000003,0.8158113401635998
0.47000000000000003,0.8096056648520114
0.47100000000000003,0.8012921578146703
0.47200000000000003,0.7906943899078831
0.47300000000000003,0.7776423524349522
0.47400000000000003,0.7619724571460625
0.47500000000000003,0.743527536238344
0.47600000000000003,0.72215684235589
0.47700000000000004,0.7036789027570648
0.47800000000000004,0.6851071017937954
0.47900000000000004,0.6661240665645141
0.48,0.6472463865284603
0.481,0.624150729732146
0.482,0.5985313419769598
0.483,0.5718478481969409
0.484,0.5435361212759213
0.485,0.5131099235882712
0.486,0.4802290387124226
0.487,0.44498045195518116
0.488,0.4074713347672627
0.489,0.36781558961525895
0.49,0.3261327242443811
0.491,0.2829347523196288
0.492,0.23929251962516448
0.493,0.1955791955143635
0.494,0.15078174366206992
0.495,0.10205638195247896
0.496,0.04992460927617963
0.497,-0.003244371236663074
0.498,-0.05917321027010382
0.499,-0.11840833608876433
0.5,-0.18091141425133883
0.501,-0.24474115302021437
0.502,-0.3062600094472631
0.503,-0.36545861765315363
0.504,-0.4223202043688489
0.505,-0.47682058893564544
0.506,-0.5293517587350782
0.507,-0.5798835784243868
0.508,-0.6282647719230303
0.509,-0.6743410833152501
0.51,-0.7179552768500741
0.511,-0.7589471369413424
0.512,-0.797153468167675
0.513,-0.8319748612249719
0.514,-0.8632793148854654
0.515,-0.890824571613839
0.516,-0.9148626649513335
0.517,-0.9411253305408054
0.518,-0.9679870433522454
