phase,mag
0.0,-1.9043791554486362
0.001,-1.9129544704449912
0.002,-1.9214810372800848
0.003,-1.9299404043685784
0.004,-1.9383141201251313
0.005,-1.946583732964399
0.006,-1.9547307913010419
0.007,-1.9627368435497177
0.008,-1.970583438125086
0.009000000000000001,-1.9782521234418053
0.01,-1.9857244479145315
0.011,-1.992981959957927
0.012,-2.0000062079866487
0.013000000000000001,-2.006778740415354
0.014,-2.013281105658704
0.015,-2.0194948521313547
0.016,-2.0254015282479654
0.017,-2.030982682423196
0.018000000000000002,-2.036219863071702
0.019,-2.0410946186081445
0.02,-2.045588497447182
0.021,-2.04968304800347
0.022,-2.0533598186916717
0.023,-2.056600357926444
0.024,-2.0593862141224446
0.025,-2.061698935695462
0.026000000000000002,-2.0613862155155718
0.027,-2.062379578619427
0.028,-2.062915510715723
0.029,-2.062861906448268
0.03,-2.061980101479824
0.031,-2.061108526436175
0.032,-2.060293040768759
0.033,-2.059080209835172
0.034,-2.0583826929017723
0.035,-2.055966899459292
0.036000000000000004,-2.0536244729615833
0.037,-2.04846559899011
0.038,-2.0426760225471328
0.039,-2.0353292050856377
0.04,-2.0254761917080937
0.041,-2.0131436780028342
0.042,-1.9991910866896028
0.043000000000000003,-1.9839346246741358
0.044,-1.9680134329177492
0.045,-1.951681367328303
0.046,-1.9364438122611582
0.047,-1.9214144167090543
0.048,-1.9067000940665169
0.049,-1.8923347560503658
0.05,-1.8782374472967973
0.051000000000000004,-1.863995029569341
0.052000000000000005,-1.8509889782110454
0.053,-1.8399623269285292
0.054,-1.8286540772618736
0.055,-1.8158117819156019
0.056,-1.8022827518541609
0.057,-1.7890317471500632
0.058,-1.7761046914773622
0.059000000000000004,-1.7635293627412933
0.06,-1.7518090983558507
0.061,-1.740886147905512
0.062,-1.7306133913484252
0.063,-1.7233681396792966
0.064,-1.7156411024171634
0.065,-1.7069028410048743
0.066,-1.6973318724282116
0.067,-1.6888701073241146
0.068,-1.6837539284631946
0.069,-1.6812819016808545
0.07,-1.6804810546656006
0.07100000000000001,-1.6786003936233238
0.07200000000000001,-1.676787896103079
0.073,-1.6767899915424922
0.074,-1.6733961591738555
0.075,-1.6706972561229743
0.076,-1.6685771703417671
0.077,-1.6665973890985946
0.078,-1.6645009047684425
0.079,-1.6623896174634964
0.08,-1.659263775434757
0.081,-1.6557517488562703
0.082,-1.6519930573434478
0.083,-1.646704711758751
0.084,-1.6421558098438076
0.085,-1.635481895588484
0.08600000000000001,-1.6284682977188745
0.08700000000000001,-1.6204684346583584
0.088,-1.6117289146442473
0.089,-1.6022680974580934
0.09,-1.5918735378977287
0.091,-1.5812320162062663
0.092,-1.570752985992799
0.093,-1.5605792906309262
0.094,-1.5503718633601045
0.095,-1.5403764359860737
0.096,-1.5304704103733378
0.097,-1.5202776405935845
0.098,-1.509846499848416
0.099,-1.4998876967374306
0.1,-1.4908897930516725
0.101,-1.4823920291753827
0.10200000000000001,-1.4745007261321759
0.10300000000000001,-1.4659838567160355
0.10400000000000001,-1.4562525066307883
0.105,-1.4452140595237057
0.106,-1.4332415723694625
0.107,-1.422396585222829
0.108,-1.4119796675575789
0.109,-1.4026653070226487
0.11,-1.3926902194250501
0.111,-1.3815938112421997
0.112,-1.3715369998421278
0.113,-1.3612378958344613
0.114,-1.3504834049591385
0.115,-1.3407594178115874
0.116,-1.332607398670251
0.117,-1.3266702390812186
0.11800000000000001,-1.3213931113417787
0.11900000000000001,-1.315572812312181
0.12,-1.309314740728367
0.121,-1.3041602280872227
0.122,-1.3001986871048556
0.123,-1.2956316043473861
0.124,-1.2909815103389344
0.125,-1.2866830619833152
0.126,-1.2819751402765738
0.127,-1.2771444858941372
0.128,-1.2724469517693895
0.129,-1.2679189265814512
0.13,-1.2668805324169314
0.131,-1.2637625695714536
0.132,-1.260626643281202
0.133,-1.2582396128212592
0.134,-1.2579585947602534
0.135,-1.2553539296293688
0.136,-1.2515194452654652
0.137,-1.2460798985042798
0.138,-1.239046315192053
0.139,-1.232306556815801
0.14,-1.2246829493096028
0.14100000000000001,-1.2173643371065095
0.14200000000000002,-1.2106734093906566
0.14300000000000002,-1.2040375543026491
0.14400000000000002,-1.197976569554973
0.145,-1.191330091677783
0.146,-1.183777916168214
0.147,-1.1745145356002078
0.148,-1.164188481037528
0.149,-1.15236947463136
0.15,-1.1398849581926607
0.151,-1.1270643127713964
0.152,-1.1143463258150328
0.153,-1.1020061542163242
0.154,-1.0898973292089282
0.155,-1.0773387422467688
0.156,-1.0643826760550446
0.157,-1.0522203635848564
0.158,-1.0403478798183174
0.159,-1.028961049030607
0.16,-1.0164036783681298
0.161,-1.0046285177433847
0.162,-0.9952720132609397
0.163,-0.9864663112813736
0.164,-0.9791446551790313
0.165,-0.9723099012443494
0.166,-0.9658805168920508
0.167,-0.9597349364113632
0.168,-0.9543835611957635
0.169,-0.9500975998041586
0.17,-0.9464098040435984
0.171,-0.941471330382932
0.17200000000000001,-0.9348509353717727
0.17300000000000001,-0.928201725291082
0.17400000000000002,-0.9217632972844668
0.17500000000000002,-0.9150195986827302
0.176,-0.9088044934734867
0.177,-0.903585253290705
0.178,-0.8995166575300999
0.179,-0.8967033472274931
0.18,-0.8946757552320199
0.181,-0.8884841538113477
0.182,-0.882737520296606
0.183,-0.8774103395915444
0.184,-0.8699741438727131
0.185,-0.8598304084455425
0.186,-0.8491785553241121
0.187,-0.8387303261959892
0.188,-0.8294467543114518
0.189,-0.8215280031533164
0.19,-0.8133228498178426
0.191,-0.8064518079977409
0.192,-0.799482802712167
0.193,-0.792050989995476
0.194,-0.7839112624124591
0.195,-0.7735967004671543
0.196,-0.762653076109613
0.197,-0.7525978517944499
0.198,-0.7428850092854987
0.199,-0.7336623206714576
0.2,-0.725954265943883
0.201,-0.718984766679002
0.202,-0.7125118562246694
0.203,-0.7067194231846545
0.20400000000000001,-0.7016792870598876
0.20500000000000002,-0.697557214331236
0.20600000000000002,-0.6945989638566391
0.20700000000000002,-0.6927127918586048
0.20800000000000002,-0.6929092361226505
0.209,-0.6920145004593947
0.21,-0.6902537325957225
0.211,-0.6899891245529925
0.212,-0.6915379018553703
0.213,-0.6920100914775733
0.214,-0.6918532624761417
0.215,-0.691853711377014
0.216,-0.6921461143170771
0.217,-0.6924505789956815
0.218,-0.6929738290124091
0.219,-0.6932318646489278
0.22,-0.6920655992878686
0.221,-0.6897224678522252
0.222,-0.6867470781763777
0.223,-0.6839241622491468
0.224,-0.682240523928667
0.225,-0.6804450956179239
0.226,-0.6783009079966013
0.227,-0.6750839733141064
0.228,-0.6715136447272892
0.229,-0.666028687466727
0.23,-0.6570549194234026
0.231,-0.6465615411867975
0.232,-0.6345736914978044
0.233,-0.6226969084764283
0.234,-0.610186540174734
0.23500000000000001,-0.5983189654885379
0.23600000000000002,-0.5870797374222189
0.23700000000000002,-0.5764236927876141
0.23800000000000002,-0.5661924451220376
0.23900000000000002,-0.5558633174049841
0.24,-0.5453643003169795
0.241,-0.5352844141776084
0.242,-0.5253316834184651
0.243,-0.5142066683405302
0.244,-0.5028342527894069
0.245,-0.49166730281300236
0.246,-0.48185068822374677
0.247,-0.4731437912815597
0.248,-0.4642917283643985
0.249,-0.45635351277619435
0.25,-0.44897347673879495
0.251,-0.44196649564308055
0.252,-0.43550330330644765
0.253,-0.43000740558919776
0.254,-0.42530894492170507
0.255,-0.4215148691624264
0.256,-0.41775921264221005
0.257,-0.4136293228964382
0.258,-0.40907579399068383
0.259,-0.402917401653851
0.26,-0.3973771660426721
0.261,-0.39210133601216113
0.262,-0.3861921841239555
0.263,-0.379936755068892
0.264,-0.3766346738240862
0.265,-0.375258843743916
0.266,-0.37344618185479683
0.267,-0.37258450719783087
0.268,-0.37136120142213364
0.269,-0.3695525285837498
0.27,-0.3660483649012196
0.271,-0.36186730813525936
0.272,-0.3568738026464491
0.273,-0.3536580775892503
0.274,-0.3495801929875559
0.275,-0.3435875572883707
0.276,-0.3377322067758763
0.277,-0.3328263899784199
0.278,-0.32694124491699816
0.279,-0.318562598238475
0.28,-0.3100048003051459
0.281,-0.3031804859676972
0.28200000000000003,-0.2960123737425988
