phase,mag
0.0,0.30083478954627624
0.001,0.31131409790247583
0.002,0.3214020428085066
0.003,0.3311057098945626
0.004,0.3404321847908332
0.005,0.34938855312750844
0.006,0.3579819005347815
0.007,0.3662193126428434
0.008,0.37410787508188476
0.009000000000000001,0.3816546734820941
0.01,0.38886679347366593
0.011,0.395751320686791
0.012,0.40231534075166164
0.013000000000000001,0.40856593929846396
0.014,0.4145102019573929
0.015,0.4201552143586401
0.016,0.4255080621323943
0.017,0.43057583090884904
0.018000000000000002,0.43536560631819393
0.019,0.43988447399061914
0.02,0.44413951955631786
0.021,0.4481378286454817
0.022,0.4518864868882985
0.023,0.4553925799149621
0.024,0.4586631933556626
0.025,0.46170541283948147
0.026000000000000002,0.46465037352919863
0.027,0.4674750821726957
0.028,0.4707587375592918
0.029,0.4744451169789363
0.03,0.4759064431306826
0.031,0.47683735737735194
0.032,0.47757744532685675
0.033,0.47747948422708625
0.034,0.47693469949665973
0.035,0.4764593491335322
0.036000000000000004,0.4768602652283917
0.037,0.4782678658697824
0.038,0.48092050394159735
0.039,0.48322855934738523
0.04,0.48644759133296556
0.041,0.4895025946015925
0.042,0.4909352726164833
0.043000000000000003,0.49159290073121736
0.044,0.4938808233979733
0.045,0.495812099796491
0.046,0.4967014024190831
0.047,0.4973391818275468
0.048,0.4990255657032895
0.049,0.500821205670487
0.05,0.5036091638726433
0.051000000000000004,0.5063944263676742
0.052000000000000005,0.5101163393677995
0.053,0.5138719712416964
0.054,0.5186635527039978
0.055,0.5245093429650513
0.056,0.5303360744167995
0.057,0.5345805294112357
0.058,0.5384145325337505
0.059000000000000004,0.5418431763354215
0.06,0.5450866496468832
0.061,0.549637669044769
0.062,0.5540464175225166
0.063,0.5574928765125868
0.064,0.5601241083226556
0.065,0.5621707809834289
0.066,0.5641680633524196
0.067,0.5661813409235978
0.068,0.5684027415604489
0.069,0.570863639601724
0.07,0.5743489181042739
0.07100000000000001,0.5788305520061322
0.07200000000000001,0.5812185127243372
0.073,0.5820363083714422
0.074,0.5830986587431671
0.075,0.584702042691586
0.076,0.5869120054548277
0.077,0.5899857791408988
0.078,0.59561688951197
0.079,0.6022919469005054
0.08,0.6084084714788669
0.081,0.6150117311303015
0.082,0.6218111552238308
0.083,0.6285309706284842
0.084,0.6351156056871713
0.085,0.6421258574418924
0.08600000000000001,0.6493311101600696
0.08700000000000001,0.6567228703966663
0.088,0.663834427524054
0.089,0.6700334935806493
0.09,0.6766234225514999
0.091,0.6825000516769819
0.092,0.6869105077782562
0.093,0.6918702253551053
0.094,0.6970756681542055
0.095,0.7020504706394968
0.096,0.7061298394077749
0.097,0.7090759193797387
0.098,0.7111734237313531
0.099,0.7132293796779009
0.1,0.7165681263480489
0.101,0.7191065034191784
0.10200000000000001,0.7214473835570447
0.10300000000000001,0.7243067525187654
0.10400000000000001,0.7279869280907406
0.105,0.7316185110961592
0.106,0.7340585161032416
0.107,0.7360490182201034
0.108,0.7376889646652921
0.109,0.7390527148046705
0.11,0.7404118387249162
0.111,0.7413010054484572
0.112,0.7412660936538152
0.113,0.7413131602620117
0.114,0.741890770563155
0.115,0.7422730386648191
0.116,0.7424173585334649
0.117,0.7411460758347719
0.11800000000000001,0.7412917338769663
0.11900000000000001,0.7419241753787279
0.12,0.7430352309260987
0.121,0.7444322162099979
0.122,0.7458020475493984
0.123,0.7476281560253443
0.124,0.7516788315185675
0.125,0.7563547963359142
0.126,0.7604685349317513
0.127,0.7643302062724904
0.128,0.7699096727360675
0.129,0.7728198589899429
0.13,0.7742052848690967
0.131,0.7758312787104543
0.132,0.7770798973493861
0.133,0.7790989364833045
0.134,0.7814645479371681
0.135,0.7836817588141269
0.136,0.7851157157150602
0.137,0.7863629020110668
0.138,0.7879331959791283
0.139,0.7895644758325453
0.14,0.7916157621808838
0.14100000000000001,0.7942700763581918
0.14200000000000002,0.7963948610861699
0.14300000000000002,0.7997423871601896
0.14400000000000002,0.8020081143867798
0.145,0.8033556153037315
0.146,0.8044546221033616
0.147,0.8061261576671861
0.148,0.8087023710783803
0.149,0.8119786510794248
0.15,0.8150848902230821
0.151,0.8171387397715836
0.152,0.8189540077525023
0.153,0.8209465886836913
0.154,0.8226279400858356
0.155,0.8242461194014095
0.156,0.8254965970202813
0.157,0.8268203932398556
0.158,0.8280968799491049
0.159,0.8296117026474942
0.16,0.8316866815400817
0.161,0.833618108122966
0.162,0.8353961214776344
0.163,0.8368907282442741
0.164,0.8395095774299096
0.165,0.8416267065485129
0.166,0.8433282741940556
0.167,0.8457746371855865
0.168,0.8495111548944496
0.169,0.8520499315725986
0.17,0.8538781685243744
0.171,0.8556405314653641
0.17200000000000001,0.857235585783554
0.17300000000000001,0.8586041890030859
0.17400000000000002,0.8591876102677228
0.17500000000000002,0.8588882375687364
0.176,0.8585215155296521
0.177,0.8585082582201374
0.178,0.8588195275709694
0.179,0.856966416858059
0.18,0.8550759502514257
0.181,0.8533513473261007
0.182,0.8517726707604784
0.183,0.8506320147962634
0.184,0.8489829613220743
0.185,0.8461253767615272
0.186,0.8427434682605871
0.187,0.8396270852261115
0.188,0.8368382762494903
0.189,0.8345872437043371
0.19,0.8327052449969327
0.191,0.8304002460374863
0.192,0.827553361817213
0.193,0.8255395234090632
0.194,0.8248479607750557
0.195,0.8253908834762993
0.196,0.8259186365673611
0.197,0.8261669544264884
0.198,0.826142229970553
0.199,0.8255776222173143
0.2,0.8253773683399136
0.201,0.8257733854017854
0.202,0.8267175847690157
0.203,0.8282577821653454
0.20400000000000001,0.8295594607855481
0.20500000000000002,0.8313601619860601
0.20600000000000002,0.833514457903781
0.20700000000000002,0.8358013649725109
0.20800000000000002,0.838827832528085
0.209,0.8415232124977265
0.21,0.8427083556453265
0.211,0.8441663845833266
0.212,0.8459759439682444
0.213,0.8483400780575198
0.214,0.8514457663310483
0.215,0.8540495072328174
0.216,0.8565558095657781
0.217,0.8596682289255866
0.218,0.8627632894285526
0.219,0.8661721546270486
0.22,0.8692571796279034
0.221,0.8728280396164564
0.222,0.8758934782692068
0.223,0.8788586571199004
0.224,0.8814566425234261
0.225,0.8846150223808863
0.226,0.8870225587698992
0.227,0.8885759397489766
0.228,0.8885436027704579
0.229,0.8880278331075199
0.23,0.8870090732048722
0.231,0.8857753037700153
0.232,0.8850201594901347
0.233,0.8835688456029562
0.234,0.8815229485734055
0.23500000000000001,0.8779981753927668
0.23600000000000002,0.8745105222762667
0.23700000000000002,0.8715939984382834
0.23800000000000002,0.8699821486829932
0.23900000000000002,0.8709099502533167
0.24,0.8723342783708703
0.241,0.8720546235726085
0.242,0.8742737318562782
0.243,0.8775521949604456
0.244,0.878763799390807
0.245,0.8786142904252089
0.246,0.87722564864881
0.247,0.8756109918023994
0.248,0.8741947407535705
0.249,0.8734018724423059
0.25,0.8739150151791101
0.251,0.874650998825588
0.252,0.8754132070939412
0.253,0.876078426187885
0.254,0.8769389614516873
0.255,0.8806133284307701
0.256,0.8835122494245172
0.257,0.8857995146108089
0.258,0.8879184302540692
0.259,0.8892777759788308
0.26,0.8903366457858944
0.261,0.8925582735429242
0.262,0.8941682477165717
0.263,0.8956261983262398
0.264,0.8964680353446906
0.265,0.8973928114102687
0.266,0.8979737414987778
0.267,0.8988709213831796
0.268,0.8993546109512724
0.269,0.8988878299578011
0.27,0.8973517513535818
0.271,0.8953331118316412
0.272,0.8926202725146261
0.273,0.8896278385494795
0.274,0.8859411760931607
0.275,0.8826043512332845
0.276,0.8790040729901553
0.277,0.8742045521623608
0.278,0.8684017018520958
0.279,0.8632569551645759
0.28,0.8587917208497113
0.281,0.8549200332991679
0.28200000000000003,0.851123614716478
0.28300000000000003,0.847083847750829
0.28400000000000003,0.8437050612107627
0.28500000000000003,0.8393263685892481
0.28600000000000003,0.8359945021273639
0.28700000000000003,0.8353142583978304
0.28800000000000003,0.8350266697832325
0.289,0.8340561365260417
0.29,0.8311182076586653
0.291,0.8275879149930411
0.292,0.8265972228631632
0.293,0.8242565838384206
0.294,0.8213380248544175
0.295,0.8211686955426704
0.296,0.8225580701337822
0.297,0.824965981834625
0.298,0.8275875143894591
0.299,0.8306968896462656
0.3,0.8344566629599893
0.301,0.8389370600482047
0.302,0.8439890306088735
0.303,0.8496430672788526
0.304,0.8568821535381027
0.305,0.8648602602583376
0.306,0.8693913670389826
0.307,0.875646526877699
0.308,0.8817388540297404
0.309,0.8869614954677524
0.31,0.8908246929914909
0.311,0.8936670468440249
0.312,0.8953902636534488
0.313,0.8963285927755621
0.314,0.8976805080558244
0.315,0.8992357836327023
0.316,0.8998779971704824
0.317,0.8988385865820555
0.318,0.8967207837726824
0.319,0.8945287861977206
0.32,0.8924677961907119
0.321,0.8901197115354683
0.322,0.8872097634965619
0.323,0.884578886628466
0.324,0.8829447072591434
0.325,0.881775856305648
0.326,0.8801000641558608
0.327,0.8781855395486289
0.328,0.8768494381147676
0.329,0.8758479059671047
0.33,0.8749368696043326
0.331,0.8732538800462458
0.332,0.8709126805186003
0.333,0.868523243560348
0.334,0.8653993603571195
0.335,0.8629110335392306
0.336,0.8625228549597591
0.337,0.8632854960143684
0.338,0.8628163087538165
0.339,0.8630422004507706
0.34,0.8649441512299099
0.341,0.8684343232160452
0.342,0.8729949048653259
0.343,0.8772181109520427
0.34400000000000003,0.8821120913370621
0.34500000000000003,0.8884330413095665
0.34600000000000003,0.8938530738917755
0.34700000000000003,0.8982171426369995
0.34800000000000003,0.9020189675359639
0.34900000000000003,0.9062907432004021
0.35000000000000003,0.9112936588836966
