,Unnamed: 0,star_id,ra,dec,dist,period,time,mag,mag_err
4492,4492,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57418.10925101023,20.683445,0.208866
4493,4493,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57420.10422943952,20.206773,0.202237
4494,4494,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57420.18846889539,20.431319,0.15984
4495,4495,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57422.18215183681,20.744764,0.208173
4496,4496,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57424.176715207286,20.441443,0.173611
4497,4497,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57428.08105033683,20.523257,0.173611
4498,4498,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57428.16523211356,20.534007,0.168386
4499,4499,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57432.06956161605,20.153732,0.201249
4500,4500,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57432.154021289665,20.432585,0.158909
4501,4501,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57450.10129446909,20.274786,0.138293
4502,4502,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57452.01294670999,20.231644,0.166721
4503,4503,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57452.0960651231,20.515263,0.162787
4504,4504,2954,137.536399920763,18.1454166723292,131670.53125,0.4622564455007509,57458.08562052576,20.533203,0.14807
4690,4690,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,55648.10226429207,20.748361,0.097391
4691,4691,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,55685.97698693862,20.85497,0.033541
4692,4692,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56006.12543810764,20.626822,0.080436
4693,4693,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56007.122312703636,20.658318,0.080467
4694,4694,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56008.11937334947,20.638449,0.082983
4695,4695,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56009.115728934295,20.751174,0.053467
4696,4696,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56031.99047978828,20.193502,0.13015
4697,4697,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56031.992817627266,20.321142,0.139133
4698,4698,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56033.07577030547,20.531873,0.104812
4699,4699,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56033.078119721264,20.487441,0.135865
4700,4700,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56035.970395622775,20.40443,0.033541
4701,4701,3750,152.156790486039,3.24289188850069,138956.671875,0.4911366543483892,56035.97509447392,20.524301,0.190191
