star_id,ra,dec,dist,period,time,flux,flux_err
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56203.16485747602,12.938998,0.030751
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56203.24844942521,13.174511,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56205.15955047775,12.846204,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56205.243154122494,12.863596,0.030797
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56221.11328683328,13.157146,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56221.19655615324,13.108219,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56225.08277167613,12.978843,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56225.16646960424,12.810977,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56227.02492001001,13.114482,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56231.0672423942,12.892767,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56231.06959178718,12.847005,0.032073
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56231.15216774866,12.899458,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56231.15452871565,12.878568,0.030802
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56233.03975145565,13.199438,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56233.121829984244,13.114454,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56233.124179384205,13.050125,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56235.04055137979,12.954358,0.030821
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56235.12179685291,13.332174,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56235.12413468538,13.175119,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56237.06873981422,12.762976,0.030843
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56237.071089227684,12.778847,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56237.15328396205,12.968681,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56237.15446445579,13.000825,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56239.06609087298,13.074886,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56239.14790392388,12.874462,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56239.14908442041,12.798852,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56243.05363528058,12.847572,0.031226
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56488.354446283076,13.158612,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56488.40473291604,12.907601,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56490.34986802889,13.128459,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56490.40205255803,13.196687,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56491.40767743811,13.131086,0.030756
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56491.44012924656,13.205272,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56492.42304568784,13.028434,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56492.43524403265,13.080486,0.030724
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56497.188821716234,12.897053,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56497.273202700075,12.878693,0.03103
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56501.40539474273,12.767109,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56501.4247915037,12.808295,0.031839
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56511.425246668514,13.222885,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56511.43466718821,13.224627,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56515.36411618767,12.866222,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56515.4004556532,12.779414,0.030767
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56517.404216680676,13.187825,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56517.423914026,13.130118,0.03163
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56519.37018844951,13.011802,0.03064
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56519.40388914291,13.12098,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56521.372022055555,12.780755,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56521.40461168904,12.807521,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56525.11259204382,13.234305,0.036213
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56525.39236916695,13.370884,0.030743
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56529.22135912767,13.169796,0.031572
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56529.304730792064,13.229535,0.032513
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56529.35410107393,12.983999,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56529.39085681923,12.869319,0.031576
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56541.2447334677,13.003189,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56545.2288522115,12.846452,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56545.23002107721,12.830457,0.030962
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56545.31287165219,13.093744,0.031728
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56545.314040517434,13.112201,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56551.169085781556,12.884292,0.030943
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56551.170254647266,12.856614,0.03091
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56551.253383023664,13.125597,0.030624
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56551.254551889375,13.114606,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56553.13169353455,13.206323,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56553.134054414,13.141994,0.056611
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56557.173787385225,13.040185,0.033958
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56557.176125122234,13.027701,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56557.25721679861,13.222222,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56557.25956610823,13.196659,0.03192
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56559.18109358009,12.813991,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56559.26331947325,12.983958,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56559.26572664967,12.951289,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56563.17378069833,13.17541,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56563.17614158755,13.131708,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56563.2635176233,13.199258,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56563.264686495066,13.196673,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56565.17505180184,12.86596,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56565.176220675,12.825963,0.031167
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56565.26182614546,13.10562,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56565.26299501816,13.146404,0.031508
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56569.16170037119,13.185516,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56569.243197648786,13.119735,0.031542
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56569.245535400696,13.050803,0.031023
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56571.073948164005,12.781833,0.031521
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56571.17194872582,12.984483,0.03103
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56573.070149847306,13.176018,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56573.15253850259,12.816949,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56573.154945699964,12.851208,0.030859
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56575.062350585125,13.158736,0.030633
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56575.06469992129,13.104486,0.030731
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56575.14623231022,13.195415,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56575.14859321946,13.18976,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56577.06009836495,12.817364,0.03063
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56577.141133258585,13.004502,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56577.14349417249,13.019185,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56579.03991153324,13.182958,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56579.042249305174,13.128528,0.031561
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56579.12337693805,12.875707,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56579.12571471045,12.821456,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56581.05143899284,13.264306,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56581.05260788137,13.221212,0.031775
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56581.13947596261,13.186539,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56581.14064485114,13.163617,0.031073
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56591.10214085551,12.874697,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56595.08522453392,13.218295,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56595.08640501555,13.198774,0.031122
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56595.16821699822,12.976672,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56595.16938590631,12.959363,0.031589
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56599.06584117981,12.744326,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56599.06701009441,12.788193,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56599.15015346743,12.876481,0.031704
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56601.069664012175,13.229577,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56601.070844503585,13.193742,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56601.153328428045,12.905458,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56601.15449734591,12.840964,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56603.065564790275,13.100463,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56603.06673371093,13.066605,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56603.14890539134,13.258333,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56603.15009745909,13.185792,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56605.06064969022,12.822604,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56605.06181861414,12.787087,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56605.14401368378,13.034005,0.0327
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56605.14518260816,13.020844,0.03084
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56609.051358214114,13.281739,0.031341
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56609.05252714548,13.211535,0.036405
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56863.409347028006,12.838531,0.031362
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56863.43958804337,12.806027,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56871.38911747793,13.18553,0.030614
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56871.432459051255,12.966635,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56873.38303606305,13.068872,0.031486
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56873.43043972179,13.203737,0.032465
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56877.37454106659,13.05419,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56877.40672589233,12.860844,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56879.296509266365,12.995295,0.031964
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56879.395713803824,13.223563,0.032554
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56881.30678820005,12.856752,0.031815
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56881.39292656444,13.009438,0.033397
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56883.35650461633,12.910035,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56883.412483463995,12.81876,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56885.33563372865,13.195318,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56885.385860693175,13.21701,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56887.34616908757,12.958022,0.030731
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56887.38927857438,13.103214,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56889.338798237965,12.810341,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56889.38510181708,12.822632,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56904.33114013821,13.026899,0.031481
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56904.38398214383,12.80488,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56906.19961280469,12.838558,0.032494
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56906.28296103282,13.083486,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56908.15048425365,13.260393,0.03223
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56915.21795455832,12.893956,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56915.302575819194,12.826489,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56919.20370780537,12.960455,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56919.20488824509,12.943837,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56919.28790094331,13.179737,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56919.28906981042,13.186179,0.031449
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56921.2011168194,12.794953,0.03143
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56921.20229726005,12.789575,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56923.19608533522,13.204415,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56925.18951627938,13.046462,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56925.19069672143,13.065402,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56925.27230928,13.183414,0.031849
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56925.2734781499,13.197779,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56927.18348144367,12.804327,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56927.18466188712,12.781778,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56927.266957332846,12.970326,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56927.26812620368,13.013184,0.031152
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56929.179369814694,13.061158,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56929.26135288039,12.8047,0.031141
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56929.2625333257,12.813783,0.073294
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56931.255137378816,13.314076,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56937.08224969078,13.116431,0.034425
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56937.16527477745,13.257697,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56939.25746484427,13.23024,0.03196
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56939.295366662554,13.235065,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56943.093262598384,13.161736,0.031908
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56943.09443148319,13.173059,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56943.17611452611,13.109201,0.031614
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56943.177294983994,13.123537,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56947.094767352566,12.821608,0.032236
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56947.09594781464,12.819618,0.030754
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56947.17822141945,12.818097,0.032387
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56947.17940188246,12.861149,0.039008
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56949.096613870934,13.197074,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56949.09895165451,13.189746,0.030954
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56951.09870786825,13.054494,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56951.181780389976,13.210111,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56953.11095622368,12.892463,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56953.11212512106,12.827221,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56953.1941678212,13.109643,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56953.19534829166,13.064711,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56955.09902129788,13.082075,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56955.10019019805,13.039369,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56955.18185117887,12.787073,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56955.18302007904,12.78475,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56959.09456316428,12.861411,0.030686
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56959.1769421082,13.11574,0.030801
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56959.1781225875,13.128183,0.031059
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56961.08974944474,12.883836,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56961.17202444654,12.780326,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56961.1732049291,12.837037,0.03187
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56963.053218423855,13.322579,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56963.054387335666,13.225526,0.032041
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56963.13812080538,13.281546,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56965.056493708864,12.918579,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56965.057685771026,12.97511,0.031592
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56965.14221804077,13.163022,0.035319
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56965.14338695584,13.201166,0.032595
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56967.07096618507,12.838213,0.031857
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56967.07213510387,12.864522,0.032211
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,56967.155660725664,12.929639,0.033215
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57260.26857620105,13.202203,0.031438
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57262.3272670717,12.980515,0.033734
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57262.3772275215,13.154962,0.031963
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57262.42191070272,13.205175,0.031321
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57264.18720241077,13.257905,0.03301
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57264.27247188706,13.131362,0.037983
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57266.241619788576,13.27278,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57266.32456304785,13.297265,0.031356
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57266.3585643447,13.132399,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57266.39099172084,13.030895,0.034452
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57268.335985715035,13.241577,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57270.399150054436,13.039508,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57270.40151093155,13.060591,0.03299
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57270.40267979773,13.077458,0.033484
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57270.408686148,13.082463,0.03492
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57274.234973485116,12.952644,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57274.238526372705,13.033577,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57274.31827540044,13.194419,0.030594
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57274.32180514233,13.236531,0.0325
80,1.27627329,-12.07824469,4203.918945,0.3501281288770333,57276.229115784634,12.857374,0.031685
